filepath,label
data\lisa\train\green\nightSequence1--04111.jpg,green
data\lisa\train\green\nightSequence1--04112.jpg,green
data\lisa\train\green\nightSequence1--04113.jpg,green
data\lisa\train\green\nightSequence1--04114.jpg,green
data\lisa\train\green\nightSequence1--04115.jpg,green
data\lisa\train\green\nightSequence1--04116.jpg,green
data\lisa\train\green\nightSequence1--04117.jpg,green
data\lisa\train\green\nightSequence1--04118.jpg,green
data\lisa\train\green\nightSequence1--04119.jpg,green
data\lisa\train\green\nightSequence1--04120.jpg,green
data\lisa\train\green\nightSequence1--04121.jpg,green
data\lisa\train\green\nightSequence1--04122.jpg,green
data\lisa\train\green\nightSequence1--04123.jpg,green
data\lisa\train\green\nightSequence1--04124.jpg,green
data\lisa\train\green\nightSequence1--04125.jpg,green
data\lisa\train\green\nightSequence1--04126.jpg,green
data\lisa\train\green\nightSequence1--04127.jpg,green
data\lisa\train\green\nightSequence1--04128.jpg,green
data\lisa\train\green\nightSequence1--04129.jpg,green
data\lisa\train\green\nightSequence1--04130.jpg,green
data\lisa\train\green\nightSequence1--04131.jpg,green
data\lisa\train\green\nightSequence1--04132.jpg,green
data\lisa\train\green\nightSequence1--04133.jpg,green
data\lisa\train\green\nightSequence1--04134.jpg,green
data\lisa\train\green\nightSequence1--04135.jpg,green
data\lisa\train\green\nightSequence1--04136.jpg,green
data\lisa\train\green\nightSequence1--04137.jpg,green
data\lisa\train\green\nightSequence1--04138.jpg,green
data\lisa\train\green\nightSequence1--04139.jpg,green
data\lisa\train\green\nightSequence1--04140.jpg,green
data\lisa\train\green\nightSequence1--04141.jpg,green
data\lisa\train\green\nightSequence1--04142.jpg,green
data\lisa\train\green\nightSequence1--04143.jpg,green
data\lisa\train\green\nightSequence1--04144.jpg,green
data\lisa\train\green\nightSequence1--04145.jpg,green
data\lisa\train\green\nightSequence1--04146.jpg,green
data\lisa\train\green\nightSequence1--04147.jpg,green
data\lisa\train\green\nightSequence1--04148.jpg,green
data\lisa\train\green\nightSequence1--04149.jpg,green
data\lisa\train\green\nightSequence1--04150.jpg,green
data\lisa\train\green\nightSequence1--04151.jpg,green
data\lisa\train\green\nightSequence1--04152.jpg,green
data\lisa\train\green\nightSequence1--04153.jpg,green
data\lisa\train\green\nightSequence1--04154.jpg,green
data\lisa\train\green\nightSequence1--04155.jpg,green
data\lisa\train\green\nightSequence1--04156.jpg,green
data\lisa\train\green\nightSequence1--04157.jpg,green
data\lisa\train\green\nightSequence1--04158.jpg,green
data\lisa\train\green\nightSequence1--04159.jpg,green
data\lisa\train\green\nightSequence1--04160.jpg,green
data\lisa\train\green\nightSequence1--04161.jpg,green
data\lisa\train\green\nightSequence1--04162.jpg,green
data\lisa\train\green\nightSequence1--04163.jpg,green
data\lisa\train\green\nightSequence1--04164.jpg,green
data\lisa\train\green\nightSequence1--04165.jpg,green
data\lisa\train\green\nightSequence1--04166.jpg,green
data\lisa\train\green\nightSequence1--04167.jpg,green
data\lisa\train\green\nightSequence1--04168.jpg,green
data\lisa\train\green\nightSequence1--04169.jpg,green
data\lisa\train\green\nightSequence1--04170.jpg,green
data\lisa\train\green\nightSequence1--04171.jpg,green
data\lisa\train\green\nightSequence1--04172.jpg,green
data\lisa\train\green\nightSequence1--04173.jpg,green
data\lisa\train\green\nightSequence1--04174.jpg,green
data\lisa\train\green\nightSequence1--04175.jpg,green
data\lisa\train\green\nightSequence1--04176.jpg,green
data\lisa\train\green\nightSequence1--04177.jpg,green
data\lisa\train\green\nightSequence1--04178.jpg,green
data\lisa\train\green\nightSequence1--04179.jpg,green
data\lisa\train\green\nightSequence1--04180.jpg,green
data\lisa\train\green\nightSequence1--04181.jpg,green
data\lisa\train\green\nightSequence1--04182.jpg,green
data\lisa\train\green\nightSequence1--04183.jpg,green
data\lisa\train\green\nightSequence1--04184.jpg,green
data\lisa\train\green\nightSequence1--04185.jpg,green
data\lisa\train\green\nightSequence1--04186.jpg,green
data\lisa\train\green\nightSequence1--04187.jpg,green
data\lisa\train\green\nightSequence1--04188.jpg,green
data\lisa\train\green\nightSequence1--04189.jpg,green
data\lisa\train\green\nightSequence1--04190.jpg,green
data\lisa\train\green\nightSequence1--04191.jpg,green
data\lisa\train\green\nightSequence1--04192.jpg,green
data\lisa\train\green\nightSequence1--04193.jpg,green
data\lisa\train\green\nightSequence1--04194.jpg,green
data\lisa\train\green\nightSequence1--04195.jpg,green
data\lisa\train\green\nightSequence1--04196.jpg,green
data\lisa\train\green\nightSequence1--04197.jpg,green
data\lisa\train\green\nightSequence1--04198.jpg,green
data\lisa\train\green\nightSequence1--04199.jpg,green
data\lisa\train\green\nightSequence1--04200.jpg,green
data\lisa\train\green\nightSequence1--04201.jpg,green
data\lisa\train\green\nightSequence1--04202.jpg,green
data\lisa\train\green\nightSequence1--04203.jpg,green
data\lisa\train\green\nightSequence1--04204.jpg,green
data\lisa\train\green\nightSequence1--04205.jpg,green
data\lisa\train\green\nightSequence1--04206.jpg,green
data\lisa\train\green\nightSequence1--04207.jpg,green
data\lisa\train\green\nightSequence1--04208.jpg,green
data\lisa\train\green\nightSequence1--04209.jpg,green
data\lisa\train\green\nightSequence1--04210.jpg,green
data\lisa\train\green\nightSequence1--04211.jpg,green
data\lisa\train\green\nightSequence1--04212.jpg,green
data\lisa\train\green\nightSequence1--04213.jpg,green
data\lisa\train\green\nightSequence1--04214.jpg,green
data\lisa\train\green\nightSequence1--04215.jpg,green
data\lisa\train\green\nightSequence1--04216.jpg,green
data\lisa\train\green\nightSequence1--04217.jpg,green
data\lisa\train\green\nightSequence1--04218.jpg,green
data\lisa\train\green\nightSequence1--04219.jpg,green
data\lisa\train\green\nightSequence1--04220.jpg,green
data\lisa\train\green\nightSequence1--04221.jpg,green
data\lisa\train\green\nightSequence1--04222.jpg,green
data\lisa\train\green\nightSequence1--04223.jpg,green
data\lisa\train\green\nightSequence1--04224.jpg,green
data\lisa\train\green\nightSequence1--04225.jpg,green
data\lisa\train\green\nightSequence1--04226.jpg,green
data\lisa\train\green\nightSequence1--04227.jpg,green
data\lisa\train\green\nightSequence1--04228.jpg,green
data\lisa\train\green\nightSequence1--04229.jpg,green
data\lisa\train\green\nightSequence1--04230.jpg,green
data\lisa\train\green\nightSequence1--04231.jpg,green
data\lisa\train\green\nightSequence1--04232.jpg,green
data\lisa\train\green\nightSequence1--04233.jpg,green
data\lisa\train\green\nightSequence1--04234.jpg,green
data\lisa\train\green\nightSequence1--04235.jpg,green
data\lisa\train\green\nightSequence1--04236.jpg,green
data\lisa\train\green\nightSequence1--04237.jpg,green
data\lisa\train\green\nightSequence1--04238.jpg,green
data\lisa\train\green\nightSequence1--04239.jpg,green
data\lisa\train\green\nightSequence1--04240.jpg,green
data\lisa\train\green\nightSequence1--04241.jpg,green
data\lisa\train\green\nightSequence1--04242.jpg,green
data\lisa\train\green\nightSequence1--04243.jpg,green
data\lisa\train\green\nightSequence1--04244.jpg,green
data\lisa\train\green\nightSequence1--04245.jpg,green
data\lisa\train\green\nightSequence1--04246.jpg,green
data\lisa\train\green\nightSequence1--04247.jpg,green
data\lisa\train\green\nightSequence1--04248.jpg,green
data\lisa\train\green\nightSequence1--04249.jpg,green
data\lisa\train\green\nightSequence1--04250.jpg,green
data\lisa\train\green\nightSequence1--04251.jpg,green
data\lisa\train\green\nightSequence1--04252.jpg,green
data\lisa\train\green\nightSequence1--04253.jpg,green
data\lisa\train\green\nightSequence1--04254.jpg,green
data\lisa\train\green\nightSequence1--04255.jpg,green
data\lisa\train\green\nightSequence1--04256.jpg,green
data\lisa\train\green\nightSequence1--04257.jpg,green
data\lisa\train\green\nightSequence1--04258.jpg,green
data\lisa\train\green\nightSequence1--04259.jpg,green
data\lisa\train\green\nightSequence1--04260.jpg,green
data\lisa\train\green\nightSequence1--04261.jpg,green
data\lisa\train\green\nightSequence1--04262.jpg,green
data\lisa\train\green\nightSequence1--04263.jpg,green
data\lisa\train\green\nightSequence1--04264.jpg,green
data\lisa\train\green\nightSequence1--04265.jpg,green
data\lisa\train\green\nightSequence1--04266.jpg,green
data\lisa\train\green\nightSequence1--04267.jpg,green
data\lisa\train\green\nightSequence1--04268.jpg,green
data\lisa\train\green\nightSequence1--04269.jpg,green
data\lisa\train\green\nightSequence1--04270.jpg,green
data\lisa\train\green\nightSequence1--04271.jpg,green
data\lisa\train\green\nightSequence1--04272.jpg,green
data\lisa\train\green\nightSequence1--04273.jpg,green
data\lisa\train\green\nightSequence1--04274.jpg,green
data\lisa\train\green\nightSequence1--04275.jpg,green
data\lisa\train\green\nightSequence1--04276.jpg,green
data\lisa\train\green\nightSequence1--04277.jpg,green
data\lisa\train\green\nightSequence1--04278.jpg,green
data\lisa\train\green\nightSequence1--04279.jpg,green
data\lisa\train\green\nightSequence1--04280.jpg,green
data\lisa\train\green\nightSequence1--04281.jpg,green
data\lisa\train\green\nightSequence1--04282.jpg,green
data\lisa\train\green\nightSequence1--04283.jpg,green
data\lisa\train\green\nightSequence1--04284.jpg,green
data\lisa\train\green\nightSequence1--04285.jpg,green
data\lisa\train\green\nightSequence1--04286.jpg,green
data\lisa\train\green\nightSequence1--04287.jpg,green
data\lisa\train\green\nightSequence1--04288.jpg,green
data\lisa\train\green\nightSequence1--04289.jpg,green
data\lisa\train\green\nightSequence1--04290.jpg,green
data\lisa\train\green\nightSequence1--04291.jpg,green
data\lisa\train\green\nightSequence1--04292.jpg,green
data\lisa\train\green\nightSequence1--04293.jpg,green
data\lisa\train\green\nightSequence1--04294.jpg,green
data\lisa\train\green\nightSequence1--04295.jpg,green
data\lisa\train\green\nightSequence1--04296.jpg,green
data\lisa\train\green\nightSequence1--04297.jpg,green
data\lisa\train\green\nightSequence1--04298.jpg,green
data\lisa\train\green\nightSequence1--04299.jpg,green
data\lisa\train\green\nightSequence1--04300.jpg,green
data\lisa\train\green\nightSequence1--04301.jpg,green
data\lisa\train\green\nightSequence1--04302.jpg,green
data\lisa\train\green\nightSequence1--04303.jpg,green
data\lisa\train\green\nightSequence1--04304.jpg,green
data\lisa\train\green\nightSequence1--04305.jpg,green
data\lisa\train\green\nightSequence1--04306.jpg,green
data\lisa\train\green\nightSequence1--04307.jpg,green
data\lisa\train\green\nightSequence1--04308.jpg,green
data\lisa\train\green\nightSequence1--04309.jpg,green
data\lisa\train\green\nightSequence1--04310.jpg,green
data\lisa\train\green\nightSequence1--04311.jpg,green
data\lisa\train\green\nightSequence1--04312.jpg,green
data\lisa\train\green\nightSequence1--04313.jpg,green
data\lisa\train\green\nightSequence1--04314.jpg,green
data\lisa\train\green\nightSequence1--04315.jpg,green
data\lisa\train\green\nightSequence1--04316.jpg,green
data\lisa\train\green\nightSequence1--04317.jpg,green
data\lisa\train\green\nightSequence1--04318.jpg,green
data\lisa\train\green\nightSequence1--04319.jpg,green
data\lisa\train\green\nightSequence1--04320.jpg,green
data\lisa\train\green\nightSequence1--04321.jpg,green
data\lisa\train\green\nightSequence1--04322.jpg,green
data\lisa\train\green\nightSequence1--04323.jpg,green
data\lisa\train\green\nightSequence1--04324.jpg,green
data\lisa\train\green\nightSequence1--04325.jpg,green
data\lisa\train\green\nightSequence1--04326.jpg,green
data\lisa\train\green\nightSequence1--04327.jpg,green
data\lisa\train\green\nightSequence1--04328.jpg,green
data\lisa\train\green\nightSequence1--04329.jpg,green
data\lisa\train\green\nightSequence1--04330.jpg,green
data\lisa\train\green\nightSequence1--04331.jpg,green
data\lisa\train\green\nightSequence1--04332.jpg,green
data\lisa\train\green\nightSequence1--04333.jpg,green
data\lisa\train\green\nightSequence1--04334.jpg,green
data\lisa\train\green\nightSequence1--04335.jpg,green
data\lisa\train\green\nightSequence1--04336.jpg,green
data\lisa\train\green\nightSequence1--04337.jpg,green
data\lisa\train\green\nightSequence1--04338.jpg,green
data\lisa\train\green\nightSequence1--04339.jpg,green
data\lisa\train\green\nightSequence1--04340.jpg,green
data\lisa\train\green\nightSequence1--04341.jpg,green
data\lisa\train\green\nightSequence1--04342.jpg,green
data\lisa\train\green\nightSequence1--04343.jpg,green
data\lisa\train\green\nightSequence1--04344.jpg,green
data\lisa\train\green\nightSequence1--04345.jpg,green
data\lisa\train\green\nightSequence1--04346.jpg,green
data\lisa\train\green\nightSequence1--04347.jpg,green
data\lisa\train\green\nightSequence1--04348.jpg,green
data\lisa\train\green\nightSequence1--04349.jpg,green
data\lisa\train\green\nightSequence1--04350.jpg,green
data\lisa\train\green\nightSequence1--04351.jpg,green
data\lisa\train\green\nightSequence1--04352.jpg,green
data\lisa\train\green\nightSequence1--04353.jpg,green
data\lisa\train\green\nightSequence1--04354.jpg,green
data\lisa\train\green\nightSequence1--04355.jpg,green
data\lisa\train\green\nightSequence1--04356.jpg,green
data\lisa\train\green\nightSequence1--04357.jpg,green
data\lisa\train\green\nightSequence1--04358.jpg,green
data\lisa\train\green\nightSequence1--04359.jpg,green
data\lisa\train\green\nightSequence1--04360.jpg,green
data\lisa\train\green\nightSequence1--04361.jpg,green
data\lisa\train\green\nightSequence1--04362.jpg,green
data\lisa\train\green\nightSequence1--04363.jpg,green
data\lisa\train\green\nightSequence1--04364.jpg,green
data\lisa\train\green\nightSequence1--04365.jpg,green
data\lisa\train\green\nightSequence1--04366.jpg,green
data\lisa\train\green\nightSequence1--04367.jpg,green
data\lisa\train\green\nightSequence1--04368.jpg,green
data\lisa\train\green\nightSequence1--04369.jpg,green
data\lisa\train\green\nightSequence1--04370.jpg,green
data\lisa\train\green\nightSequence1--04371.jpg,green
data\lisa\train\green\nightSequence1--04372.jpg,green
data\lisa\train\green\nightSequence1--04373.jpg,green
data\lisa\train\green\nightSequence1--04374.jpg,green
data\lisa\train\green\nightSequence1--04375.jpg,green
data\lisa\train\green\nightSequence1--04376.jpg,green
data\lisa\train\green\nightSequence1--04377.jpg,green
data\lisa\train\green\nightSequence1--04378.jpg,green
data\lisa\train\green\nightSequence1--04379.jpg,green
data\lisa\train\green\nightSequence1--04380.jpg,green
data\lisa\train\green\nightSequence1--04381.jpg,green
data\lisa\train\green\nightSequence1--04382.jpg,green
data\lisa\train\green\nightSequence1--04383.jpg,green
data\lisa\train\green\nightSequence1--04384.jpg,green
data\lisa\train\green\nightSequence1--04385.jpg,green
data\lisa\train\green\nightSequence1--04386.jpg,green
data\lisa\train\green\nightSequence1--04387.jpg,green
data\lisa\train\green\nightSequence1--04388.jpg,green
data\lisa\train\green\nightSequence1--04389.jpg,green
data\lisa\train\green\nightSequence1--04390.jpg,green
data\lisa\train\green\nightSequence1--04391.jpg,green
data\lisa\train\green\nightSequence1--04392.jpg,green
data\lisa\train\green\nightSequence1--04393.jpg,green
data\lisa\train\green\nightSequence1--04394.jpg,green
data\lisa\train\green\nightSequence1--04395.jpg,green
data\lisa\train\green\nightSequence1--04396.jpg,green
data\lisa\train\green\nightSequence1--04397.jpg,green
data\lisa\train\green\nightSequence1--04398.jpg,green
data\lisa\train\green\nightSequence1--04399.jpg,green
data\lisa\train\green\nightSequence1--04400.jpg,green
data\lisa\train\green\nightSequence1--04401.jpg,green
data\lisa\train\green\nightSequence1--04402.jpg,green
data\lisa\train\green\nightSequence1--04403.jpg,green
data\lisa\train\green\nightSequence1--04404.jpg,green
data\lisa\train\green\nightSequence1--04405.jpg,green
data\lisa\train\green\nightSequence1--04406.jpg,green
